mean_accuracy,std_accuracy,robust_score,params_json,fold_scores_json
0.8267737953256754,0.02560502041128518,0.8178120381817255,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8370786516853933, 0.8370786516853933, 0.8435754189944135, 0.848314606741573, 0.8089887640449438, 0.8258426966292135, 0.8258426966292135, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8876404494382022]"
0.8275228589960875,0.027926828597073388,0.8177484689871117,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8146067415730337, 0.8370786516853933, 0.848314606741573, 0.8435754189944135, 0.848314606741573, 0.7921348314606742, 0.8258426966292135, 0.8258426966292135, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8370786516853933, 0.8932584269662921]"
0.8286339003619777,0.03127384722693946,0.8176880538325489,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.7696629213483146, 0.8426966292134831, 0.8370786516853933, 0.8659217877094972, 0.848314606741573, 0.797752808988764, 0.848314606741573, 0.8370786516853933, 0.8435754189944135, 0.7696629213483146, 0.8089887640449438, 0.8370786516853933, 0.8820224719101124]"
0.8260289163685057,0.023896087081361865,0.8176652858900291,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8258426966292135, 0.8651685393258427, 0.8379888268156425, 0.8258426966292135, 0.8033707865168539, 0.8258426966292135, 0.8370786516853933, 0.8324022346368715, 0.7808988764044944, 0.8258426966292135, 0.8258426966292135, 0.8764044943820225]"
0.8275061201431171,0.028234148139947325,0.8176241682941355,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8491620111731844, 0.7921348314606742, 0.8033707865168539, 0.8426966292134831, 0.8370786516853933, 0.8547486033519553, 0.8314606741573034, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8547486033519553, 0.7640449438202247, 0.8033707865168539, 0.8258426966292135, 0.8764044943820225]"
0.8271504195175026,0.02728471383031104,0.8176007696768937,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8314606741573034, 0.8595505617977528, 0.8268156424581006, 0.8426966292134831, 0.8033707865168539, 0.8314606741573034, 0.8314606741573034, 0.8491620111731844, 0.7696629213483146, 0.797752808988764, 0.8314606741573034, 0.8876404494382022]"
0.8278994831879145,0.029468111827463207,0.8175856440483024,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8089887640449438, 0.8033707865168539, 0.8370786516853933, 0.848314606741573, 0.8379888268156425, 0.848314606741573, 0.8089887640449438, 0.8258426966292135, 0.8314606741573034, 0.8379888268156425, 0.7640449438202247, 0.8033707865168539, 0.8258426966292135, 0.9044943820224719]"
0.8263971711338481,0.025255634564612536,0.8175576990362338,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.8146067415730337, 0.8370786516853933, 0.8370786516853933, 0.8324022346368715, 0.8314606741573034, 0.8033707865168539, 0.848314606741573, 0.8370786516853933, 0.8435754189944135, 0.7696629213483146, 0.8033707865168539, 0.8258426966292135, 0.8764044943820225]"
0.8271525118741239,0.02742819641406606,0.8175526431292007,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8268156424581006, 0.8089887640449438, 0.8089887640449438, 0.8314606741573034, 0.8539325842696629, 0.8324022346368715, 0.8426966292134831, 0.797752808988764, 0.8426966292134831, 0.8258426966292135, 0.8435754189944135, 0.7696629213483146, 0.8033707865168539, 0.8258426966292135, 0.8932584269662921]"
0.8264013558470905,0.025808621911980127,0.8173683381778974,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8146067415730337, 0.8314606741573034, 0.8651685393258427, 0.8379888268156425, 0.8258426966292135, 0.8089887640449438, 0.8258426966292135, 0.8258426966292135, 0.8379888268156425, 0.7752808988764045, 0.797752808988764, 0.8258426966292135, 0.8876404494382022]"
0.829010524553805,0.03328303949643585,0.8173614607300524,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.7921348314606742, 0.8033707865168539, 0.848314606741573, 0.8314606741573034, 0.8659217877094972, 0.8707865168539326, 0.797752808988764, 0.8426966292134831, 0.8258426966292135, 0.8379888268156425, 0.7471910112359551, 0.8146067415730337, 0.8370786516853933, 0.8820224719101124]"
0.8267779800389179,0.026942292898558876,0.8173481775244222,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.8033707865168539, 0.8258426966292135, 0.8707865168539326, 0.8324022346368715, 0.8258426966292135, 0.8089887640449438, 0.8314606741573034, 0.8370786516853933, 0.8379888268156425, 0.7752808988764045, 0.8033707865168539, 0.8314606741573034, 0.8876404494382022]"
0.8278806519783231,0.030113615921143443,0.8173408864059228,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8089887640449438, 0.797752808988764, 0.8426966292134831, 0.848314606741573, 0.8603351955307262, 0.8426966292134831, 0.7921348314606742, 0.8370786516853933, 0.8202247191011236, 0.8659217877094972, 0.7584269662921348, 0.8089887640449438, 0.8258426966292135, 0.8764044943820225]"
0.8271420500910175,0.028014788070583725,0.8173368742663132,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.7921348314606742, 0.7921348314606742, 0.8426966292134831, 0.848314606741573, 0.8547486033519553, 0.8426966292134831, 0.8033707865168539, 0.8426966292134831, 0.8258426966292135, 0.8435754189944135, 0.7696629213483146, 0.8146067415730337, 0.8202247191011236, 0.8820224719101124]"
0.8290126169104263,0.03340485909727993,0.8173209162263783,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.7865168539325843, 0.8426966292134831, 0.8370786516853933, 0.8547486033519553, 0.8595505617977528, 0.7921348314606742, 0.8426966292134831, 0.8426966292134831, 0.8435754189944135, 0.7528089887640449, 0.8089887640449438, 0.8370786516853933, 0.8932584269662921]"
0.8282593685267716,0.031271391465004496,0.81731438151402,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8379888268156425, 0.7921348314606742, 0.7865168539325843, 0.848314606741573, 0.8370786516853933, 0.8659217877094972, 0.8707865168539326, 0.8033707865168539, 0.8314606741573034, 0.8146067415730337, 0.8435754189944135, 0.7584269662921348, 0.8258426966292135, 0.8370786516853933, 0.8707865168539326]"
0.826031008725127,0.024913428545729803,0.8173113087341216,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.8033707865168539, 0.8202247191011236, 0.8651685393258427, 0.8212290502793296, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.8426966292134831, 0.8435754189944135, 0.7808988764044944, 0.8089887640449438, 0.8258426966292135, 0.8820224719101124]"
0.8286297156487353,0.032350110786309574,0.8173071768735269,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8089887640449438, 0.797752808988764, 0.848314606741573, 0.8258426966292135, 0.8603351955307262, 0.8707865168539326, 0.7865168539325843, 0.8426966292134831, 0.8146067415730337, 0.8603351955307262, 0.7584269662921348, 0.8033707865168539, 0.8370786516853933, 0.8764044943820225]"
0.8278911137614295,0.03041807967429246,0.8172447858754271,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8268156424581006, 0.8033707865168539, 0.7808988764044944, 0.8595505617977528, 0.8314606741573034, 0.8547486033519553, 0.8595505617977528, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8491620111731844, 0.7640449438202247, 0.8033707865168539, 0.8314606741573034, 0.8764044943820225]"
0.8267737953256755,0.027276175510497706,0.8172271338970013,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8370786516853933, 0.8426966292134831, 0.8379888268156425, 0.8426966292134831, 0.8033707865168539, 0.8314606741573034, 0.8202247191011236, 0.8435754189944135, 0.7696629213483146, 0.797752808988764, 0.8370786516853933, 0.8932584269662921]"
0.8286380850752203,0.03264224292984113,0.8172133000497759,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.7921348314606742, 0.7921348314606742, 0.8426966292134831, 0.8314606741573034, 0.8547486033519553, 0.8707865168539326, 0.797752808988764, 0.8370786516853933, 0.8314606741573034, 0.8435754189944135, 0.7584269662921348, 0.8146067415730337, 0.8314606741573034, 0.8932584269662921]"
0.8286318080053564,0.03272714553576675,0.8171773070678381,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8089887640449438, 0.8089887640449438, 0.8595505617977528, 0.8202247191011236, 0.8547486033519553, 0.8595505617977528, 0.7921348314606742, 0.848314606741573, 0.8202247191011236, 0.8659217877094972, 0.7528089887640449, 0.7921348314606742, 0.8370786516853933, 0.8764044943820225]"
0.8260226392986422,0.02538663747103413,0.8171373161837803,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.797752808988764, 0.8258426966292135, 0.8370786516853933, 0.8379888268156425, 0.8426966292134831, 0.797752808988764, 0.8426966292134831, 0.8314606741573034, 0.8435754189944135, 0.7752808988764045, 0.8033707865168539, 0.8314606741573034, 0.8820224719101124]"
0.8267758876822967,0.027571928370973147,0.8171257127524562,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8089887640449438, 0.7865168539325843, 0.8314606741573034, 0.848314606741573, 0.8379888268156425, 0.8370786516853933, 0.8033707865168539, 0.8426966292134831, 0.8426966292134831, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8876404494382022]"
0.8278869290481871,0.030784305902523488,0.8171124219823038,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8379888268156425, 0.797752808988764, 0.7808988764044944, 0.848314606741573, 0.8314606741573034, 0.8491620111731844, 0.8651685393258427, 0.797752808988764, 0.848314606741573, 0.8089887640449438, 0.8547486033519553, 0.7696629213483146, 0.8089887640449438, 0.8426966292134831, 0.8764044943820225]"
0.8271546042307452,0.028692032946452405,0.8171123926994868,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8268156424581006, 0.8089887640449438, 0.8089887640449438, 0.8370786516853933, 0.8539325842696629, 0.8324022346368715, 0.848314606741573, 0.7921348314606742, 0.8314606741573034, 0.8314606741573034, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8258426966292135, 0.898876404494382]"
0.8271441424476388,0.028672101554492707,0.8171089069035663,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8379888268156425, 0.7921348314606742, 0.797752808988764, 0.848314606741573, 0.8426966292134831, 0.8547486033519553, 0.8707865168539326, 0.8033707865168539, 0.8370786516853933, 0.8258426966292135, 0.8324022346368715, 0.7696629213483146, 0.797752808988764, 0.8258426966292135, 0.8707865168539326]"
0.8275103048563598,0.029876188341246175,0.8170536389369236,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8089887640449438, 0.8033707865168539, 0.848314606741573, 0.8258426966292135, 0.8547486033519553, 0.8539325842696629, 0.7921348314606742, 0.8426966292134831, 0.8146067415730337, 0.8603351955307262, 0.7584269662921348, 0.8033707865168539, 0.8370786516853933, 0.8764044943820225]"
0.826031008725127,0.025665026620758036,0.8170482494078617,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8258426966292135, 0.8651685393258427, 0.8268156424581006, 0.8314606741573034, 0.8089887640449438, 0.8258426966292135, 0.8370786516853933, 0.8379888268156425, 0.7808988764044944, 0.8089887640449438, 0.8258426966292135, 0.8876404494382022]"
0.826028916368506,0.02575686955434881,0.8170140120244839,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.797752808988764, 0.8314606741573034, 0.8370786516853933, 0.8212290502793296, 0.8539325842696629, 0.797752808988764, 0.8426966292134831, 0.8370786516853933, 0.8435754189944135, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8764044943820225]"
0.8282593685267716,0.03220398068204758,0.816987975288055,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7865168539325843, 0.7865168539325843, 0.848314606741573, 0.8426966292134831, 0.8491620111731844, 0.8651685393258427, 0.797752808988764, 0.8314606741573034, 0.8426966292134831, 0.8547486033519553, 0.7584269662921348, 0.8089887640449438, 0.8314606741573034, 0.8764044943820225]"
0.826777980038918,0.028013485660754005,0.8169732600576541,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8379888268156425, 0.797752808988764, 0.8258426966292135, 0.8370786516853933, 0.848314606741573, 0.8268156424581006, 0.8258426966292135, 0.797752808988764, 0.8370786516853933, 0.8202247191011236, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8370786516853933, 0.898876404494382]"
0.8264055405603332,0.026976919043691778,0.8169636188950411,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8379888268156425, 0.8033707865168539, 0.797752808988764, 0.8314606741573034, 0.8426966292134831, 0.8212290502793296, 0.848314606741573, 0.797752808988764, 0.8426966292134831, 0.8370786516853933, 0.8379888268156425, 0.7696629213483146, 0.8089887640449438, 0.8314606741573034, 0.8876404494382022]"
0.8267675182558117,0.02806465433098105,0.8169448892399683,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8314606741573034, 0.848314606741573, 0.8603351955307262, 0.8314606741573034, 0.797752808988764, 0.8314606741573034, 0.8202247191011236, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8932584269662921]"
0.8264013558470906,0.027081664108308964,0.8169227734091825,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.797752808988764, 0.8146067415730337, 0.8651685393258427, 0.8379888268156425, 0.8258426966292135, 0.8146067415730337, 0.8314606741573034, 0.8370786516853933, 0.8379888268156425, 0.7752808988764045, 0.8089887640449438, 0.8202247191011236, 0.8932584269662921]"
0.8271504195175027,0.029223450636264935,0.81692221179481,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8089887640449438, 0.8202247191011236, 0.8370786516853933, 0.8539325842696629, 0.8324022346368715, 0.8539325842696629, 0.7921348314606742, 0.8258426966292135, 0.8089887640449438, 0.8435754189944135, 0.7640449438202247, 0.8033707865168539, 0.8370786516853933, 0.8932584269662921]"
0.8260205469420209,0.026125497744901346,0.8168766227313053,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8379888268156425, 0.7921348314606742, 0.797752808988764, 0.848314606741573, 0.8370786516853933, 0.8603351955307262, 0.8651685393258427, 0.797752808988764, 0.8370786516853933, 0.8202247191011236, 0.8268156424581006, 0.7752808988764045, 0.8146067415730337, 0.8202247191011236, 0.8595505617977528]"
0.8271462348042602,0.029384773314621252,0.8168615641441428,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8268156424581006, 0.7921348314606742, 0.8033707865168539, 0.8426966292134831, 0.8426966292134831, 0.8547486033519553, 0.8707865168539326, 0.8089887640449438, 0.8202247191011236, 0.8314606741573034, 0.8379888268156425, 0.7528089887640449, 0.8314606741573034, 0.8202247191011236, 0.8707865168539326]"
0.8267737953256753,0.028408085427731,0.8168309654259694,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8435754189944135, 0.8089887640449438, 0.7921348314606742, 0.8258426966292135, 0.8426966292134831, 0.8268156424581006, 0.8539325842696629, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8435754189944135, 0.7640449438202247, 0.8033707865168539, 0.8314606741573034, 0.8876404494382022]"
0.826771702969054,0.028420494235518512,0.8168245299866225,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.95}","[0.8435754189944135, 0.8033707865168539, 0.797752808988764, 0.8370786516853933, 0.8426966292134831, 0.8324022346368715, 0.8426966292134831, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8435754189944135, 0.7584269662921348, 0.8089887640449438, 0.8258426966292135, 0.8876404494382022]"
0.8263929864206057,0.02751261243096423,0.8167635720697681,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8435754189944135, 0.7921348314606742, 0.7921348314606742, 0.8370786516853933, 0.8426966292134831, 0.8435754189944135, 0.8426966292134831, 0.8033707865168539, 0.8426966292134831, 0.8314606741573034, 0.8435754189944135, 0.7696629213483146, 0.8089887640449438, 0.8202247191011236, 0.8820224719101124]"
0.8263867093507418,0.027535623801614104,0.8167492410201769,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.797752808988764, 0.7921348314606742, 0.8370786516853933, 0.8426966292134831, 0.8659217877094972, 0.8426966292134831, 0.8033707865168539, 0.8314606741573034, 0.8202247191011236, 0.8491620111731844, 0.7696629213483146, 0.8089887640449438, 0.8258426966292135, 0.8764044943820225]"
0.8275228589960875,0.030788883427663696,0.8167467497964052,"{""colsample_bytree"": 1.0, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 1.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8089887640449438, 0.8202247191011236, 0.8314606741573034, 0.8539325842696629, 0.8268156424581006, 0.8426966292134831, 0.7808988764044944, 0.8314606741573034, 0.8202247191011236, 0.8547486033519553, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.9044943820224719]"
0.8271504195175028,0.029865213222222103,0.816697594889725,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.797752808988764, 0.797752808988764, 0.8314606741573034, 0.848314606741573, 0.8379888268156425, 0.8426966292134831, 0.7921348314606742, 0.8426966292134831, 0.8370786516853933, 0.8379888268156425, 0.7696629213483146, 0.8033707865168539, 0.8370786516853933, 0.898876404494382]"
0.8260268240118848,0.026655254911959744,0.8166974847926989,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.06, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 120, ""reg_alpha"": 0.0, ""reg_lambda"": 4.0, ""subsample"": 0.95}","[0.8324022346368715, 0.8033707865168539, 0.8089887640449438, 0.8314606741573034, 0.8539325842696629, 0.8324022346368715, 0.848314606741573, 0.7921348314606742, 0.8370786516853933, 0.8202247191011236, 0.8435754189944135, 0.7696629213483146, 0.8033707865168539, 0.8314606741573034, 0.8820224719101124]"
0.8263992634904693,0.027857042633320648,0.8166492985688071,"{""colsample_bytree"": 0.8, ""gamma"": 0.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 220, ""reg_alpha"": 0.2, ""reg_lambda"": 4.0, ""subsample"": 0.8}","[0.8324022346368715, 0.8033707865168539, 0.8033707865168539, 0.8314606741573034, 0.848314606741573, 0.8324022346368715, 0.8426966292134831, 0.8033707865168539, 0.8314606741573034, 0.8202247191011236, 0.8491620111731844, 0.7696629213483146, 0.797752808988764, 0.8370786516853933, 0.8932584269662921]"
